username,registration_date,nb_of_comments,nb_of_cities,age,sex,country,top_cuisines,avg_overall_rating,avg_cuisine_rating,avg_service_rating,avg_quality_price_rating,avg_mood_rating,avg_michelin,avg_price_range_estimation
bchl1a,2013,50,106,35-49,H,suisse,"{'Sushi': 1, 'Chinoise': 1, 'Asiatique': 1}",5.0,4.5,5.0,5.0,0.0,0.0,2.0
DanielF9662,2018,19,14,None,None,None,"{'Sushi': 1, 'Chinoise': 1, 'Asiatique': 1}",5.0,4.5,5.0,5.0,0.0,0.0,2.0
Melissa I,2008,3,3,None,None,suisse,"{'Sushi': 1, 'Chinoise': 1, 'Asiatique': 1}",5.0,4.5,5.0,5.0,0.0,0.0,2.0
CAinBerlin,2014,15,12,None,None,allemagne,"{'Sushi': 1, 'Chinoise': 1, 'Asiatique': 1}",5.0,4.5,5.0,5.0,0.0,0.0,2.0
0702Elena,2012,7,5,None,None,None,"{'Sushi': 1, 'Chinoise': 1, 'Asiatique': 1}",5.0,4.5,5.0,5.0,0.0,0.0,2.0
christopherbC3105UO,2018,5,5,None,None,suisse,"{'Sushi': 1, 'Chinoise': 1, 'Asiatique': 1}",5.0,4.5,5.0,5.0,0.0,0.0,2.0
LoueezaB,2012,10,61,None,None,suisse,"{'Sushi': 1, 'Chinoise': 1, 'Asiatique': 1}",5.0,4.5,5.0,5.0,0.0,0.0,2.0
Passport671358,2016,1,1,None,None,None,"{'Sushi': 1, 'Chinoise': 1, 'Asiatique': 1}",5.0,4.5,5.0,5.0,0.0,0.0,2.0
Weifa Z,2014,1,1,None,None,None,"{'Sushi': 1, 'Chinoise': 1, 'Asiatique': 1}",5.0,4.5,5.0,5.0,0.0,0.0,2.0
beckeugenie,2018,10,7,None,None,france,"{'Asiatique': 3, 'Sushi': 2, 'Japonaise': 2, 'Tibetaine': 1, 'Saine': 1}",4.5,4.67,4.5,4.5,1.33,0.0,2.0
13rh,2013,36,188,None,None,suisse,"{'Steakhouse': 1, 'Internationale': 1, 'Grillades': 1, 'Europeenne': 1, 'Chinoise': 1, 'Bar_a_vins': 1, 'Asiatique': 1}",4.0,4.33,3.83,3.67,0.0,0.0,2.33
Karabazr,2019,7,7,None,None,None,{},,,,,,,
Mychelle FSan ,2012,322,263,None,None,None,"{'Asiatique': 2, 'Thai': 1, 'Saine': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1, 'Chinoise': 1, 'Cafe': 1}",4.25,4.38,4.38,4.03,1.98,0.0,1.5
575marielab,2016,13,8,None,None,None,"{'Asiatique': 3, 'Vietnamienne': 1, 'Sushi': 1, 'Saine': 1, 'Japonaise': 1, 'Chinoise': 1}",4.33,4.61,4.17,4.11,0.44,0.0,2.33
McFP,2016,17,11,None,None,suisse,"{'Sushi': 1, 'Steakhouse': 1, 'Saine': 1, 'Japonaise': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Asiatique': 1}",4.21,4.71,4.21,4.07,1.14,0.0,2.0
kiri71,2008,41,30,None,None,None,"{'Vietnamienne': 1, 'Thai': 1, 'Chinoise': 1, 'Asiatique': 1}",3.5,4.0,4.0,4.0,0.0,0.0,2.0
ACHSL,2014,42,25,None,None,australie,"{'Vietnamienne': 1, 'Thai': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.25,4.25,4.0,2.0,0.0,2.0
Natasha A,2014,19,12,None,None,suisse,"{'Vietnamienne': 1, 'Thai': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Grecque': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.25,4.25,4.25,0.0,0.0,2.0
cubbiesean,2019,22,17,None,None,None,"{'Vietnamienne': 1, 'Thai': 1, 'Chinoise': 1, 'Asiatique': 1}",3.5,4.0,4.0,4.0,0.0,0.0,2.0
147aminam,2015,5,7,None,None,suisse,"{'Vietnamienne': 1, 'Thai': 1, 'Chinoise': 1, 'Asiatique': 1}",3.5,4.0,4.0,4.0,0.0,0.0,2.0
Stay325519,2012,60,18,None,None,allemagne,"{'Vietnamienne': 1, 'Thai': 1, 'Chinoise': 1, 'Asiatique': 1}",3.21,2.86,2.86,2.86,0.0,0.0,1.43
FusionPhoto,2017,55,164,35-49,H,None,"{'Vietnamienne': 1, 'Thai': 1, 'Chinoise': 1, 'Asiatique': 1}",3.5,4.0,4.0,4.0,0.0,0.0,2.0
Washington_DCerWashington DC and VA in US,2009,2,2,None,None,None,"{'Vietnamienne': 1, 'Thai': 1, 'Chinoise': 1, 'Asiatique': 1}",3.5,4.0,4.0,4.0,0.0,0.0,2.0
lynner164,2015,97,38,None,None,australie,"{'Vietnamienne': 1, 'Thai': 1, 'Chinoise': 1, 'Asiatique': 1}",3.5,4.0,4.0,4.0,0.0,0.0,2.0
Yang X,2007,409,197,None,None,None,"{'Thai': 2, 'Chinoise': 2, 'Asiatique': 2, 'Vietnamienne': 1}",4.06,4.28,4.0,4.28,0.0,0.0,1.44
CDJK,2008,38,23,35-49,F,irlande,"{'Chinoise': 1, 'Asiatique': 1}",5.0,5.0,4.5,4.5,0.0,0.0,2.0
urspmerz,2019,2,1,None,None,None,"{'Asiatique': 2, 'Thai': 1, 'Fusion': 1, 'Chinoise': 1}",4.78,4.78,4.5,4.5,0.0,0.0,2.0
Traveler674030,2016,28,12,None,None,None,"{'Europeenne': 2, 'Suisse': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Espagnole': 1, 'Chinoise': 1, 'Asiatique': 1}",4.33,4.5,4.33,4.17,1.33,0.0,2.33
Inspire744980,2017,1,1,None,None,suisse,"{'Chinoise': 1, 'Asiatique': 1}",5.0,5.0,4.5,4.5,0.0,0.0,2.0
"dawnDohaQatarChester, ",2007,102,71,50-64,F,royaume-uni,"{'Suisse': 2, 'Thai': 1, 'Restauration_rapide': 1, 'Internationale': 1, 'Chinoise': 1, 'Bar': 1, 'Asiatique': 1, 'Americaine': 1}",4.03,4.39,4.0,3.89,2.03,0.0,1.47
mn92,2010,19,29,None,None,None,"{'Vietnamienne': 1, 'Suisse': 1, 'Chinoise': 1, 'Asiatique': 1}",4.17,4.67,4.33,4.0,2.83,0.0,2.0
donnaa839,2015,30,11,None,None,suisse,"{'Sushi': 2, 'Japonaise': 2, 'Fusion_japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.58,0.75,0.58,0.67,0.0,0.0,2.0
carlosm862,2011,17,13,None,None,guatemala,"{'Chinoise': 1, 'Asiatique': 1}",3.0,3.0,3.5,3.0,0.0,0.0,2.0
"worIdinmypocketLondres, ",2014,8,4,None,None,royaume-uni,"{'Chinoise': 1, 'Asiatique': 1}",3.0,3.0,3.5,3.0,0.0,0.0,2.0
deroleitner,2018,2,2,None,None,suisse,"{'Chinoise': 1, 'Asiatique': 1}",3.0,3.0,3.5,3.0,0.0,0.0,2.0
Ventus2cx,2012,21,21,None,None,suisse,"{'Chinoise': 1, 'Asiatique': 1}",3.0,3.0,3.5,3.0,0.0,0.0,2.0
ErMejo74Zurigo,2009,6,7,None,None,None,"{'Thai': 1, 'Italienne': 1, 'Indonesienne': 1, 'Chinoise': 1, 'Asiatique': 1}",3.67,1.33,1.33,1.33,1.17,0.0,0.67
89ingridw,2014,206,82,None,None,None,"{'Europeenne': 3, 'Italienne': 2, 'Allemande': 2, 'Suisse': 1, 'Restauration_rapide': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Europe_centrale': 1, 'Chinoise': 1, 'Cafe': 1, 'Asiatique': 1}",3.77,3.77,3.91,3.8,1.7,0.0,1.86
Loris H,2007,80,97,25-34,H,suisse,"{'Asiatique': 5, 'Mediterraneenne': 4, 'Pizza': 2, 'Italienne': 2, 'Europeenne': 2, 'Chinoise': 2, 'Vietnamienne': 1, 'Turque': 1, 'Thai': 1, 'Sushi': 1, 'Saine': 1, 'Libanaise': 1, 'Japonaise': 1, 'Grecque': 1}",4.06,3.76,3.51,3.4,1.91,0.0,2.0
ani_rony,2016,17,11,None,None,suisse,"{'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,3.5,3.5,0.0,0.0,3.0
tP8616CX,2020,2,2,None,None,None,"{'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,3.5,3.5,0.0,0.0,3.0
NickyGWorldTraveller,2008,19,14,35-49,F,suisse,"{'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,3.5,3.5,0.0,0.0,3.0
ClaudeFabien,2011,508,846,None,None,suisse,"{'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,3.5,3.5,0.0,0.0,3.0
paolovQ7975HR,2014,115,69,None,None,suisse,"{'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,3.5,3.5,0.0,0.0,3.0
220shenj,2018,5,3,None,None,japon,"{'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,3.5,3.5,0.0,0.0,3.0
Woluk70,2018,5,3,None,None,japon,"{'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,3.5,3.5,0.0,0.0,3.0
Lin W,2018,1,1,None,None,None,"{'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,3.5,3.5,0.0,0.0,3.0
cckittyw,2015,38,284,None,None,taiwan,"{'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,3.5,3.5,0.0,0.0,3.0
Xiaochi888,2020,2,1,None,None,None,"{'Chinoise': 2, 'Asiatique': 2, 'Grillades': 1}",3.75,4.25,3.75,4.0,1.5,0.0,2.0
mariecU9288QX,2014,23,9,None,None,suisse,"{'Chinoise': 2, 'Asiatique': 2, 'Malaisienne': 1, 'Grillades': 1}",4.36,4.5,4.5,4.5,0.0,0.0,2.0
izueri,2012,11,11,None,None,suisse,"{'Suisse': 1, 'Grillades': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1}",3.64,3.79,3.43,3.07,0.0,0.0,2.71
pekhuat,2016,5,5,None,None,suisse,"{'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.5,4.5,4.5,0.0,0.0,2.0
Anna_K_N_25,2015,13,9,None,None,None,"{'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.5,4.5,4.5,0.0,0.0,2.0
andrewclfRichmond ,2014,2,1,None,None,canada,"{'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.5,4.5,4.5,0.0,0.0,2.0
"Sophie HSheffield, ",2014,6,4,None,None,royaume-uni,"{'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.5,4.5,4.5,0.0,0.0,2.0
mil_net2016,2016,2,1,None,None,suisse,"{'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.5,4.5,4.5,0.0,0.0,2.0
Monica R,2015,78,25,None,None,suisse,"{'Europeenne': 7, 'Asiatique': 4, 'Mediterraneenne': 3, 'Chinoise': 3, 'Italienne': 2, 'Europe_centrale': 2, 'Espagnole': 2, 'Thai': 1, 'Sushi': 1, 'Suisse': 1, 'Steakhouse': 1, 'Sicilienne': 1, 'Pizza': 1, 'Italie_du_Sud': 1, 'Grillades': 1, 'Fusion': 1, 'Bar_a_vins': 1}",4.26,4.36,4.36,3.9,3.07,0.12,2.21
ChelL47,2016,1,1,None,None,None,"{'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.5,4.5,4.5,0.0,0.0,2.0
Lovetotravelfamily4,2010,429,199,35-49,H,None,"{'Vietnamienne': 1, 'Thai': 1, 'Coreenne': 1, 'Chinoise': 1, 'Asiatique': 1, 'Americaine': 1}",3.92,3.33,3.33,2.92,3.33,0.0,1.67
boost971,2020,3,3,None,None,None,"{'Saine': 1, 'Chinoise': 1, 'Asiatique': 1}",4.5,4.0,4.5,4.5,0.0,0.0,2.0
poly135,2020,1,1,None,None,None,"{'Saine': 1, 'Chinoise': 1, 'Asiatique': 1}",4.5,4.0,4.5,4.5,0.0,0.0,2.0
italianfoodie92,2019,13,10,None,None,suisse,"{'Saine': 1, 'Pizza': 1, 'Italienne': 1, 'Grillades': 1, 'Europeenne': 1, 'Chinoise': 1, 'Bar': 1, 'Asiatique': 1}",4.33,2.67,2.83,2.67,1.5,0.0,2.0
"keithf381Londres, ",2016,19,15,None,None,royaume-uni,"{'Saine': 1, 'Chinoise': 1, 'Asiatique': 1}",4.5,4.0,4.5,4.5,0.0,0.0,2.0
swissfoodie_shu,2016,3,3,None,None,suisse,"{'Saine': 1, 'Chinoise': 1, 'Asiatique': 1}",4.5,4.0,4.5,4.5,0.0,0.0,2.0
tonyweber,2017,42,26,None,None,suisse,"{'Saine': 1, 'Chinoise': 1, 'Asiatique': 1}",4.5,4.0,4.5,4.5,0.0,0.0,2.0
Linh N,2008,117,98,None,None,france,"{'Saine': 1, 'Chinoise': 1, 'Asiatique': 1}",4.5,4.0,4.5,4.5,0.0,0.0,2.0
S4967OP_,2018,1,1,None,None,None,"{'Saine': 1, 'Chinoise': 1, 'Asiatique': 1}",4.5,4.0,4.5,4.5,0.0,0.0,2.0
schmuzliii,2018,2,3,None,None,suisse,"{'Saine': 1, 'Chinoise': 1, 'Asiatique': 1}",4.5,4.0,4.5,4.5,0.0,0.0,2.0
CdnSwissIs,2010,5,183,50-64,F,suisse,"{'Saine': 1, 'Chinoise': 1, 'Asiatique': 1}",4.5,4.0,4.5,4.5,0.0,0.0,2.0
ShuyuL24,2013,2,1,None,None,None,"{'Saine': 1, 'Chinoise': 1, 'Asiatique': 1}",4.5,4.0,4.5,4.5,0.0,0.0,2.0
nirakan39,2018,4,3,None,None,None,"{'Saine': 1, 'Chinoise': 1, 'Asiatique': 1}",4.5,4.0,4.5,4.5,0.0,0.0,2.0
rvanekelen,2014,29,15,None,None,None,"{'Taiwanaise': 1, 'Mediterraneenne': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Chinoise': 1}",4.44,4.44,4.44,3.94,0.0,0.44,2.44
Brenda P,2018,21,9,None,None,None,"{'Taiwanaise': 1, 'Chinoise': 1}",4.0,4.0,4.0,3.5,0.0,0.0,2.0
LaraNoemiD,2015,2,2,None,None,suisse,"{'Taiwanaise': 1, 'Chinoise': 1}",4.0,4.0,4.0,3.5,0.0,0.0,2.0
Yinyin M,2018,1,1,None,None,suisse,"{'Taiwanaise': 1, 'Chinoise': 1}",4.0,4.0,4.0,3.5,0.0,0.0,2.0
X8893VRcharlottem,2015,25,16,None,None,singapour,"{'Taiwanaise': 1, 'Chinoise': 1}",4.0,4.0,4.0,3.5,0.0,0.0,2.0
Daisy0204,2018,3,2,None,None,suisse,"{'Taiwanaise': 1, 'Chinoise': 1}",4.0,4.0,4.0,3.5,0.0,0.0,2.0
772angelinelSingapore,2017,4,2,None,None,singapour,"{'Taiwanaise': 1, 'Chinoise': 1}",4.0,4.0,4.0,3.5,0.0,0.0,2.0
JennyC2983,2012,1,78,None,None,None,"{'Taiwanaise': 1, 'Chinoise': 1}",4.0,4.0,4.0,3.5,0.0,0.0,2.0
lunlunlinCanton de ,2015,8,28,25-34,None,suisse,"{'Taiwanaise': 1, 'Chinoise': 1}",4.0,4.0,4.0,3.5,0.0,0.0,2.0
Mobile715606,2017,2,1,None,None,suisse,"{'Taiwanaise': 1, 'Chinoise': 1}",4.0,4.0,4.0,3.5,0.0,0.0,2.0
meryon1Province de ,2009,61,19,None,None,espagne,"{'Suisse': 2, 'Europeenne': 2, 'Europe_centrale': 2, 'Taiwanaise': 1, 'Internationale': 1, 'Francaise': 1, 'Diner': 1, 'Chinoise': 1}",4.0,4.0,4.17,3.67,3.17,0.0,2.0
gone_aforeign,2009,89,106,25-34,H,None,"{'Asiatique': 3, 'Vietnamienne': 1, 'Thai': 1, 'Sushi': 1, 'Indonesienne': 1, 'Grillades': 1, 'Diner': 1, 'Chinoise': 1, 'Bar': 1, 'Americaine': 1}",4.18,4.18,4.07,3.79,4.04,0.0,2.0
Inbariz,2015,9,5,None,None,suisse,"{'Thai': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1}",4.5,4.25,4.0,4.5,0.0,0.0,1.5
JeremyD2351,2017,11,3,None,None,suisse,"{'Suisse': 1, 'Mediterraneenne': 1, 'Europeenne': 1, 'Chinoise': 1}",3.0,3.5,3.5,3.5,4.0,0.0,3.0
Wander458681,2017,11,3,None,None,suisse,"{'Suisse': 1, 'Mediterraneenne': 1, 'Europeenne': 1, 'Chinoise': 1}",3.0,3.5,3.5,3.5,4.0,0.0,3.0
AndyT3346,2017,3,2,None,None,suisse,"{'Asiatique': 2, 'Vietnamienne': 1, 'Thai': 1, 'Coreenne': 1, 'Chinoise': 1}",3.75,3.75,3.75,3.5,0.0,0.0,2.0
cesko_ftb,2013,37,14,None,None,france,"{'Francaise': 4, 'Europeenne': 4, 'Brasserie_gastronomique': 2, 'Asiatique': 2, 'Thai': 1, 'Saine': 1, 'Restauration_rapide': 1, 'Pizza': 1, 'Japonaise': 1, 'Italienne': 1, 'Chinoise': 1}",3.96,4.04,3.86,3.72,0.56,0.0,1.84
NathalieHL,2012,18,11,None,None,suisse,"{'Europeenne': 3, 'Thai': 2, 'Francaise': 2, 'Chinoise': 2, 'Asiatique': 2, 'Vietnamienne': 1, 'Japonaise': 1, 'Indienne': 1, 'Europe_centrale': 1}",3.92,4.2,4.0,3.85,3.9,0.0,2.2
MoutBr,2015,54,18,None,None,suisse,"{'Pub': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Chinoise': 1, 'Britannique': 1, 'Bar': 1, 'Asiatique': 1}",3.9,3.7,4.0,3.5,3.9,0.0,2.0
Stammgast3,2020,1,1,None,None,None,"{'Vietnamienne': 1, 'Thai': 1, 'Malaisienne': 1, 'Chinoise': 1, 'Asiatique': 1}",2.0,0.0,0.0,0.0,0.0,0.0,2.0
jschinke1067,2012,34,15,None,None,None,"{'Vietnamienne': 1, 'Thai': 1, 'Suisse': 1, 'Restauration_rapide': 1, 'Pizza': 1, 'Malaisienne': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1}",4.25,1.8,1.8,1.6,0.0,0.0,1.0
Gesine C,2019,84,23,None,None,suisse,"{'Vietnamienne': 1, 'Thai': 1, 'Malaisienne': 1, 'Chinoise': 1, 'Asiatique': 1}",2.0,0.0,0.0,0.0,0.0,0.0,2.0
Cri_Giusi,2013,39,4,None,None,suisse,"{'Asiatique': 4, 'Vietnamienne': 1, 'Thai': 1, 'Indonesienne': 1, 'Indienne': 1, 'Fusion': 1, 'Europeenne': 1, 'Chinoise': 1}",3.62,3.88,3.5,3.38,3.62,0.25,2.25
Fra111111,2017,24,14,None,None,suisse,"{'Chinoise': 1, 'Asiatique': 1}",4.0,0.0,0.0,0.0,0.0,0.0,2.0
dr_manfred3,2007,76,173,None,None,italie,"{'Chinoise': 1, 'Asiatique': 1}",4.0,0.0,0.0,0.0,0.0,0.0,2.0
955anetam,2009,6,75,None,None,None,"{'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1}",4.25,2.25,2.25,2.0,0.0,0.0,2.0
An BCanton de ,2015,4,3,None,None,suisse,"{'Saine': 1, 'Pub': 1, 'Chinoise': 1, 'Bar': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
Nick S,2012,99,158,None,None,royaume-uni,"{'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1}",3.5,3.5,3.5,3.0,3.5,0.0,2.0
Oliver B,2015,3,3,None,None,suisse,"{'Chinoise': 1, 'Asiatique': 1}",4.5,4.5,5.0,4.0,0.0,0.0,2.0
LukasJ335,2018,22,17,None,None,None,"{'Chinoise': 1, 'Asiatique': 1}",4.5,4.5,5.0,4.0,0.0,0.0,2.0
765calvincHong ,2011,1,2,None,None,chine,"{'Chinoise': 1, 'Asiatique': 1}",4.5,4.5,5.0,4.0,0.0,0.0,2.0
couta67,2011,8,17,None,None,suisse,"{'Chinoise': 1, 'Asiatique': 1}",4.5,4.5,5.0,4.0,0.0,0.0,2.0
valentingienalBangkok,2014,15,31,None,None,None,"{'Europeenne': 2, 'Vietnamienne': 1, 'Suisse': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Moderne': 1, 'Malaisienne': 1, 'Italienne': 1, 'Europe_centrale': 1, 'Chinoise': 1, 'Asiatique': 1}",3.92,4.08,3.92,3.73,2.0,0.38,2.38
yossinir123Tel ,2015,730,216,65+,H,israel,"{'Europeenne': 4, 'Mediterraneenne': 2, 'Thai': 1, 'Suisse': 1, 'Steakhouse': 1, 'Restauration_rapide': 1, 'Pizza': 1, 'Italienne': 1, 'Grecque': 1, 'Europe_centrale': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,3.62,4.0,3.5,3.0,0.0,2.0
Dori BRamat ,2012,71,142,None,None,israel,"{'Sushi': 1, 'Pizza': 1, 'Italienne': 1, 'Chinoise': 1, 'Asiatique': 1}",4.14,4.5,4.14,4.5,2.5,0.0,1.0
G6596IEamyj,2019,3,3,None,None,None,"{'Thai': 2, 'Sushi': 2, 'Japonaise': 2, 'Chinoise': 2, 'Asiatique': 2, 'Diner': 1}",4.25,4.5,4.5,4.5,0.0,0.0,2.0
LiY242,2012,4,3,None,None,portugal,"{'Thai': 1, 'Sushi': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
wenjinghuang,2020,1,1,None,None,suisse,"{'Thai': 1, 'Sushi': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
Marthahug,2007,47,320,50-64,F,suisse,"{'Thai': 1, 'Sushi': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
K3733VPjamesk,2017,4,3,None,None,suisse,"{'Thai': 1, 'Sushi': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.5,4.5,5.0,4.5,0.0,0.0,2.0
la_cassc,2019,53,9,None,None,singapour,"{'Suisse': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Chinoise': 1, 'Asiatique': 1}",3.5,3.5,3.78,3.28,3.17,0.0,2.0
"430urssHastings, ",2017,5,5,None,None,royaume-uni,"{'Moderne': 1, 'Europeenne': 1, 'Chinoise': 1}",3.2,3.2,3.2,3.2,0.0,0.0,1.8
philippemK5302HV,2013,5,5,None,None,suisse,{'Chinoise': 1},4.0,0.0,0.0,0.0,0.0,0.0,1.0
Val S,2012,11,11,None,None,suisse,"{'Thai': 1, 'Sushi': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,4.0,0.0,2.0
James K,2009,68,36,None,None,None,"{'Thai': 1, 'Sushi': 1, 'Mexicaine': 1, 'Chinoise': 1, 'Bar': 1, 'Asiatique': 1, 'Americaine': 1}",3.75,4.0,3.75,3.75,3.75,0.0,2.0
"FandP44Southampton, ",2008,85,451,50-64,F,royaume-uni,"{'Thai': 1, 'Sushi': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,4.0,0.0,2.0
su11,2010,5,4,None,None,suisse,"{'Thai': 1, 'Sushi': 1, 'Suisse': 1, 'Europeenne': 1, 'Chinoise': 1, 'Cafe': 1, 'Asiatique': 1}",4.19,4.19,4.19,3.94,3.75,0.0,2.0
reseba2016,2016,16,7,35-49,F,suisse,"{'Thai': 1, 'Sushi': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,4.0,0.0,2.0
SteveCathy P,2013,150,117,50-64,H,royaume-uni,"{'Mediterraneenne': 2, 'Italienne': 2, 'Internationale': 2, 'Europeenne': 2, 'Europe_centrale': 2, 'Thai': 1, 'Sushi': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,3.67,4.33,0.0,2.0
leftygolfer1,2010,138,1406,65+,H,None,"{'Thai': 1, 'Sushi': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,4.0,0.0,2.0
Lukas B,2016,3,5,None,None,croatie,"{'Suisse': 1, 'Europeenne': 1, 'Europe_centrale': 1}",4.0,4.5,4.0,3.5,4.0,0.0,2.0
philmory,2013,10,8,None,None,suisse,"{'Suisse': 1, 'Saine': 1, 'Europeenne': 1, 'Chinoise': 1}",4.5,2.25,2.25,2.0,0.0,0.0,2.0
Lucas D,2015,9,4,25-34,H,chine,"{'Chinoise': 1, 'Bar': 1, 'Asiatique': 1, 'Americaine': 1}",3.17,3.39,3.44,3.44,3.17,0.0,1.44
nEEdLzZz,2015,52,32,None,None,suisse,"{'Chinoise': 1, 'Asiatique': 1}",2.5,2.5,3.0,3.0,2.5,0.0,1.0
LanVN2019,2017,4,5,None,None,suisse,"{'Vietnamienne': 1, 'Malaisienne': 1, 'Chinoise': 1, 'Asiatique': 1}",2.5,2.5,2.5,2.5,2.5,0.0,2.0
bill329Hong ,2015,186,223,50-64,H,chine,"{'Vietnamienne': 1, 'Suisse': 1, 'Malaisienne': 1, 'Italienne': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1}",2.1,2.5,2.5,1.7,2.5,0.0,2.0
Amanda P,2015,19,171,25-34,F,suisse,"{'Indonesienne': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,4.5,0.0,2.0
DerMephisto,2013,1,11,None,None,None,{'Chinoise': 1},5.0,0.0,0.0,0.0,0.0,0.0,0.0
R8049Canton de ,2015,36,12,25-34,H,suisse,{'Chinoise': 1},5.0,0.0,0.0,0.0,0.0,0.0,0.0
marzellhofer,2016,5,6,None,None,suisse,{'Chinoise': 1},5.0,0.0,0.0,0.0,0.0,0.0,0.0
Vazn,2010,5,23,None,None,suisse,{'Chinoise': 1},5.0,0.0,0.0,0.0,0.0,0.0,0.0
romi0401,2020,4,2,None,None,suisse,"{'Traiteur': 1, 'Saine': 1, 'Restauration_rapide': 1, 'Italienne': 1, 'Chinoise': 1, 'Americaine': 1}",3.64,2.77,2.91,2.68,0.0,0.0,2.0
Pioneer662008,2016,1,1,None,None,None,"{'Vietnamienne': 1, 'Thai': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,0.0,3.5,0.0,0.0,0.0,1.0
patrickD3069YF,2020,6,3,None,None,None,"{'Thai': 1, 'Suisse': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Chinoise': 1, 'Asiatique': 1}",4.75,4.75,4.25,4.5,2.0,0.5,2.0
Foodfuntrips,2022,1,1,None,None,suisse,"{'Sushi': 1, 'Japonaise': 1, 'Fusion_japonaise': 1, 'Chinoise': 1}",3.5,0.0,0.0,0.0,0.0,0.0,2.0
Andressa P,2022,1,1,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Fusion_japonaise': 1, 'Chinoise': 1}",3.5,0.0,0.0,0.0,0.0,0.0,2.0
628nasserb,2022,1,1,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Fusion_japonaise': 1, 'Chinoise': 1}",3.5,0.0,0.0,0.0,0.0,0.0,2.0
viktoriafeherSt. ,2019,3,3,None,None,suisse,"{'Sushi': 1, 'Japonaise': 1, 'Fusion_japonaise': 1, 'Chinoise': 1}",3.5,0.0,0.0,0.0,0.0,0.0,2.0
tommyw435,2014,2,3,None,None,italie,"{'Sushi': 1, 'Japonaise': 1, 'Fusion_japonaise': 1, 'Chinoise': 1}",3.5,0.0,0.0,0.0,0.0,0.0,2.0
