username,registration_date,nb_of_comments,nb_of_cities,age,sex,country,top_cuisines,avg_overall_rating,avg_cuisine_rating,avg_service_rating,avg_quality_price_rating,avg_mood_rating,avg_michelin,avg_price_range_estimation
MeroutyBibi,2018,19,9,None,None,suisse,"{'Francaise': 3, 'Mediterraneenne': 2, 'Europeenne': 2, 'Ethiopienne': 1, 'Sushi': 1, 'Saine': 1, 'Japonaise': 1, 'Italienne': 1, 'Internationale': 1, 'Brasserie_gastronomique': 1, 'Asiatique': 1, 'Africaine': 1}",4.21,3.35,3.23,3.04,2.38,0.23,2.42
Ellynaaa,2018,6,5,None,None,suisse,"{'Ethiopienne': 1, 'Thai': 1, 'Sushi': 1, 'Japonaise': 1, 'Indienne': 1, 'Chinoise': 1, 'Asiatique': 1, 'Africaine': 1}",4.5,4.75,4.75,4.5,0.0,0.5,2.5
Voyage02304266473,2018,18,10,None,None,suisse,"{'Europeenne': 12, 'Suisse': 7, 'Francaise': 7, 'Italienne': 4, 'Japonaise': 3, 'Asiatique': 3, 'Sushi': 2, 'Pizza': 2, 'Mediterraneenne': 2, 'Steakhouse': 1, 'Internationale': 1, 'Brasserie_gastronomique': 1, 'Bar': 1}",4.1,4.09,4.04,3.78,3.25,0.15,2.14
rocioayalaedge,2014,44,16,None,None,suisse,"{'Europeenne': 4, 'Restauration_rapide': 3, 'Sushi': 1, 'Suisse': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Libanaise': 1, 'Japonaise': 1, 'Francaise': 1, 'Bar': 1, 'Asiatique': 1, 'Americaine': 1}",4.14,4.14,4.02,4.02,4.0,0.0,1.69
dijim0n,2017,18,98,25-34,H,suisse,"{'Europeenne': 7, 'Suisse': 4, 'Francaise': 4, 'Bar_a_vins': 2, 'Asiatique': 2, 'Traiteur': 1, 'Japonaise': 1, 'Chinoise': 1, 'Brasserie_gastronomique': 1, 'Americaine': 1}",4.1,4.14,4.13,3.8,2.94,0.0,2.09
yogi35,2015,10,5,None,None,None,"{'Sushi': 2, 'Japonaise': 2, 'Europeenne': 2, 'Asiatique': 2, 'Internationale': 1, 'Grillades': 1, 'Francaise': 1}",3.33,3.74,3.48,3.36,1.79,0.0,2.0
Passport06063542419,2021,3,3,None,None,suisse,"{'Traiteur': 1, 'Japonaise': 1, 'Internationale': 1, 'Europeenne': 1, 'Europe_centrale': 1}",4.75,2.25,2.25,2.0,0.0,0.0,1.5
vr4df,2020,1,1,None,None,None,{'Japonaise': 1},5.0,0.0,0.0,0.0,0.0,0.0,0.0
Lyybb,2019,1,1,None,None,espagne,{'Japonaise': 1},5.0,0.0,0.0,0.0,0.0,0.0,0.0
fredericb637,2015,2,2,None,None,None,{'Japonaise': 1},5.0,0.0,0.0,0.0,0.0,0.0,0.0
Erik D,2014,27,34,None,None,None,"{'Francaise': 6, 'Europeenne': 4, 'Suisse': 2, 'Italienne': 2, 'Europe_centrale': 2, 'Sushi': 1, 'Restauration_rapide': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Chinoise': 1, 'Cafe': 1, 'Bar': 1, 'Asiatique': 1}",3.8,3.66,3.54,3.3,2.82,0.2,2.11
florencec16,2012,25,15,None,None,suisse,"{'Sushi': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Asiatique': 1}",4.0,4.0,3.6,3.5,4.2,0.0,2.0
CalliopehkSingspore,2014,279,69,None,None,None,"{'Europeenne': 3, 'Sushi': 2, 'Japonaise': 2, 'Francaise': 2, 'Chinoise': 2, 'Asiatique': 2, 'Suisse': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Cafe': 1}",4.38,3.54,3.27,3.12,0.75,0.0,1.67
625stephanec,2008,74,160,None,None,suisse,"{'Suisse': 6, 'Europeenne': 6, 'Francaise': 5, 'Moderne': 1, 'Japonaise': 1, 'Grillades': 1, 'Cafe': 1}",4.15,3.85,3.62,3.56,2.94,0.24,2.33
AlexandreGa12,2012,2,1,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.17,3.33,2.92,3.33,2.92,0.0,2.0
Mariouma06,2014,8,7,None,None,None,"{'Traiteur': 1, 'Sushi': 1, 'Japonaise': 1, 'Francaise': 1, 'Europeenne': 1, 'Chinoise': 1, 'Brasserie_gastronomique': 1, 'Bar': 1, 'Asiatique': 1}",3.72,3.72,3.72,3.78,4.0,0.0,2.0
CaroKGenf,2013,6,4,None,None,None,"{'Francaise': 2, 'Europeenne': 2, 'Traiteur': 1, 'Sushi': 1, 'Suisse': 1, 'Restauration_rapide': 1, 'Japonaise': 1, 'Brasserie_gastronomique': 1, 'Bar': 1, 'Asiatique': 1}",3.33,3.67,3.5,3.17,3.67,0.0,2.0
zadur s,2011,11,7,None,None,suisse,"{'Pizza': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Italienne': 1, 'Europeenne': 1, 'Asiatique': 1}",4.22,4.22,3.94,3.72,3.5,0.0,2.44
meznyder,2012,2,70,None,None,suisse,"{'Pizza': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Italienne': 1, 'Europeenne': 1, 'Asiatique': 1}",4.22,4.22,3.72,3.94,3.72,0.0,2.0
Big-Brother59,2015,6,4,None,None,suisse,"{'Turque': 1, 'Sushi': 1, 'Suisse': 1, 'Steakhouse': 1, 'Restauration_rapide': 1, 'Japonaise': 1, 'Francaise': 1, 'Europeenne': 1, 'Asiatique': 1}",3.73,3.86,4.05,3.55,1.45,0.0,1.64
Smoke_TreesOulan-,2006,302,85,35-49,H,mongolie,"{'Pizza': 3, 'Asiatique': 3, 'Pub': 2, 'Pakistanaise': 2, 'Italienne': 2, 'Europeenne': 2, 'Cafe': 2, 'Bar': 2, 'Sushi': 1, 'Suisse': 1, 'Sri_lankaise': 1, 'Mediterraneenne': 1, 'Mexicaine': 1, 'Japonaise': 1, 'Indienne': 1, 'Europe_centrale': 1, 'Chinoise': 1}",3.89,3.47,3.32,3.51,2.11,0.0,1.73
annabella7772017,2017,4,1,None,None,suisse,"{'Thai': 1, 'Soupes': 1, 'Pizza': 1, 'Japonaise': 1, 'Italienne': 1, 'Europeenne': 1, 'Asiatique': 1}",4.0,4.0,4.17,3.67,3.5,0.0,2.0
tatoucompris,2008,24,29,35-49,H,france,"{'Europeenne': 6, 'Francaise': 4, 'Italienne': 2, 'Toscane': 1, 'Thai': 1, 'Saine': 1, 'Pub': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Italie_du_Centre': 1, 'Indienne': 1, 'Chinoise': 1, 'Bar': 1, 'Asiatique': 1}",3.54,3.74,3.61,3.72,1.8,0.0,1.81
Cuennet P,2016,23,21,None,None,france,"{'Thai': 1, 'Pub': 1, 'Japonaise': 1, 'Francaise': 1, 'Europeenne': 1, 'Chinoise': 1, 'Bar': 1, 'Asiatique': 1}",3.28,3.5,3.5,3.44,2.22,0.0,1.56
Vicky230109,2009,22,48,35-49,H,france,"{'Francaise': 4, 'Europeenne': 4, 'Asiatique': 2, 'Thai': 1, 'Sushi': 1, 'Pizza': 1, 'Moderne': 1, 'Japonaise': 1, 'Italienne': 1, 'Indienne': 1, 'Europe_centrale': 1, 'Chinoise': 1}",4.17,4.02,4.17,3.75,3.48,0.19,2.23
Eurodisney30JanLos ,2009,404,110,50-64,H,None,"{'Francaise': 2, 'Europeenne': 2, 'Sushi': 1, 'Suisse': 1, 'Japonaise': 1, 'Internationale': 1, 'Europe_centrale': 1, 'Asiatique': 1}",4.19,4.0,4.19,3.5,4.19,0.69,2.69
almeida c,2017,11,6,None,None,None,"{'Thai': 2, 'Vietnamienne': 1, 'Portugaise': 1, 'Japonaise': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1}",2.77,3.09,3.05,3.27,0.0,0.0,1.09
alineAlexandra,2012,7,4,None,None,suisse,"{'Italienne': 2, 'Europeenne': 2, 'Soupes': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Asiatique': 1}",4.33,4.33,4.33,3.83,2.67,0.0,2.0
florentp845,2015,30,17,None,None,france,"{'Europeenne': 4, 'Mediterraneenne': 3, 'Italienne': 3, 'Pizza': 2, 'Toscane': 1, 'Sushi': 1, 'Suisse': 1, 'Steakhouse': 1, 'Restauration_rapide': 1, 'Japonaise': 1, 'Italie_du_Centre': 1, 'Francaise': 1, 'Asiatique': 1}",3.82,3.74,3.63,3.61,3.37,0.0,1.79
NohaP34,2017,3,5,None,None,france,"{'Vietnamienne': 1, 'Thai': 1, 'Suisse': 1, 'Japonaise': 1, 'Fusion': 1, 'Diner': 1, 'Chinoise': 1, 'Cafe': 1, 'Asiatique': 1}",3.5,3.19,2.88,3.06,1.56,0.0,1.62
em121314,2016,32,20,None,None,france,"{'Europeenne': 6, 'Francaise': 5, 'Suisse': 4, 'Steakhouse': 2, 'Sushi': 1, 'Japonaise': 1, 'Italienne': 1, 'Internationale': 1, 'Grillades': 1, 'Brasserie_gastronomique': 1, 'Belge': 1, 'Bar': 1, 'Asiatique': 1}",4.06,4.06,4.02,3.52,3.85,0.19,2.19
Esther N,2012,6,6,None,None,suisse,"{'Vietnamienne': 1, 'Suisse': 1, 'Restauration_rapide': 1, 'Mediterraneenne': 1, 'Libanaise': 1, 'Japonaise': 1, 'Italienne': 1, 'Francaise': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1}",3.96,3.96,3.96,4.15,3.46,0.0,1.31
mousquine,2014,20,3,None,None,None,"{'Mediterraneenne': 4, 'Pizza': 3, 'Italienne': 3, 'Europeenne': 3, 'Restauration_rapide': 2, 'Asiatique': 2, 'Americaine': 2, 'Sushi': 1, 'Suisse': 1, 'Steakhouse': 1, 'Mexicaine': 1, 'Japonaise': 1, 'Indienne': 1}",3.69,3.81,3.64,3.55,3.18,0.0,1.95
Ascanio G,2015,3,2,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1, 'Africaine': 1}",4.25,4.25,4.5,4.0,3.75,0.5,2.5
CarlosL6064,2017,3,1,None,None,None,"{'Americaine': 2, 'Sushi': 1, 'Restauration_rapide': 1, 'Japonaise': 1, 'Europeenne': 1, 'Bar': 1, 'Asiatique': 1}",3.77,3.77,3.5,3.55,3.5,0.0,1.55
jof74,2010,14,11,25-34,H,None,"{'Americaine': 3, 'Asiatique': 2, 'Sushi': 1, 'Mediterraneenne': 1, 'Marocaine': 1, 'Libanaise': 1, 'Japonaise': 1, 'Europeenne': 1, 'Bar_a_vins': 1, 'Bar': 1}",3.84,4.02,3.78,3.59,2.55,0.0,2.0
Chl W,2015,3,3,25-34,F,None,"{'Mediterraneenne': 1, 'Japonaise': 1, 'Europeenne': 1, 'Bar': 1, 'Asiatique': 1, 'Americaine': 1}",3.58,3.67,3.25,3.33,3.17,0.0,2.0
